Acquirer ID;Ragione Sociale;Indirizzo sede legale;Comune sede legale;Provincia sede legale;CAP sede Legale;PEC;CF;PIVA;Nome Legale Rappresentante;Cognome Legale Rappresentante;CF Legale Rappresentante;Email Aziendale Legale rappresentante;Nome Amministratore;Cognome Amministratore;CF Amministratore;Email Aziendale Amministratore;IBAN
PAGOPA;Esercente test di performance367;Via prova 367;Comune prova 367;Provincia prova 367;ZIP PROVA 367;email1@prova.it;99990000367;99990000367;a367;v367;c367;s367;w367;d367;f367;e367;IT96I9900199001000000000367
PAGOPA;Esercente test di performance368;Via prova 368;Comune prova 368;Provincia prova 368;ZIP PROVA 368;email1@prova.it;99990000368;99990000368;a368;v368;c368;s368;w368;d368;f368;e368;IT96I9900199001000000000368
PAGOPA;Esercente test di performance369;Via prova 369;Comune prova 369;Provincia prova 369;ZIP PROVA 369;email1@prova.it;99990000369;99990000369;a369;v369;c369;s369;w369;d369;f369;e369;IT96I9900199001000000000369
PAGOPA;Esercente test di performance370;Via prova 370;Comune prova 370;Provincia prova 370;ZIP PROVA 370;email1@prova.it;99990000370;99990000370;a370;v370;c370;s370;w370;d370;f370;e370;IT96I9900199001000000000370
PAGOPA;Esercente test di performance371;Via prova 371;Comune prova 371;Provincia prova 371;ZIP PROVA 371;email1@prova.it;99990000371;99990000371;a371;v371;c371;s371;w371;d371;f371;e371;IT96I9900199001000000000371
PAGOPA;Esercente test di performance372;Via prova 372;Comune prova 372;Provincia prova 372;ZIP PROVA 372;email1@prova.it;99990000372;99990000372;a372;v372;c372;s372;w372;d372;f372;e372;IT96I9900199001000000000372
PAGOPA;Esercente test di performance373;Via prova 373;Comune prova 373;Provincia prova 373;ZIP PROVA 373;email1@prova.it;99990000373;99990000373;a373;v373;c373;s373;w373;d373;f373;e373;IT96I9900199001000000000373
PAGOPA;Esercente test di performance374;Via prova 374;Comune prova 374;Provincia prova 374;ZIP PROVA 374;email1@prova.it;99990000374;99990000374;a374;v374;c374;s374;w374;d374;f374;e374;IT96I9900199001000000000374
PAGOPA;Esercente test di performance375;Via prova 375;Comune prova 375;Provincia prova 375;ZIP PROVA 375;email1@prova.it;99990000375;99990000375;a375;v375;c375;s375;w375;d375;f375;e375;IT96I9900199001000000000375
PAGOPA;Esercente test di performance376;Via prova 376;Comune prova 376;Provincia prova 376;ZIP PROVA 376;email1@prova.it;99990000376;99990000376;a376;v376;c376;s376;w376;d376;f376;e376;IT96I9900199001000000000376
PAGOPA;Esercente test di performance377;Via prova 377;Comune prova 377;Provincia prova 377;ZIP PROVA 377;email1@prova.it;99990000377;99990000377;a377;v377;c377;s377;w377;d377;f377;e377;IT96I9900199001000000000377
PAGOPA;Esercente test di performance378;Via prova 378;Comune prova 378;Provincia prova 378;ZIP PROVA 378;email1@prova.it;99990000378;99990000378;a378;v378;c378;s378;w378;d378;f378;e378;IT96I9900199001000000000378
PAGOPA;Esercente test di performance379;Via prova 379;Comune prova 379;Provincia prova 379;ZIP PROVA 379;email1@prova.it;99990000379;99990000379;a379;v379;c379;s379;w379;d379;f379;e379;IT96I9900199001000000000379
PAGOPA;Esercente test di performance380;Via prova 380;Comune prova 380;Provincia prova 380;ZIP PROVA 380;email1@prova.it;99990000380;99990000380;a380;v380;c380;s380;w380;d380;f380;e380;IT96I9900199001000000000380
PAGOPA;Esercente test di performance381;Via prova 381;Comune prova 381;Provincia prova 381;ZIP PROVA 381;email1@prova.it;99990000381;99990000381;a381;v381;c381;s381;w381;d381;f381;e381;IT96I9900199001000000000381
PAGOPA;Esercente test di performance382;Via prova 382;Comune prova 382;Provincia prova 382;ZIP PROVA 382;email1@prova.it;99990000382;99990000382;a382;v382;c382;s382;w382;d382;f382;e382;IT96I9900199001000000000382
PAGOPA;Esercente test di performance383;Via prova 383;Comune prova 383;Provincia prova 383;ZIP PROVA 383;email1@prova.it;99990000383;99990000383;a383;v383;c383;s383;w383;d383;f383;e383;IT96I9900199001000000000383
PAGOPA;Esercente test di performance384;Via prova 384;Comune prova 384;Provincia prova 384;ZIP PROVA 384;email1@prova.it;99990000384;99990000384;a384;v384;c384;s384;w384;d384;f384;e384;IT96I9900199001000000000384
PAGOPA;Esercente test di performance385;Via prova 385;Comune prova 385;Provincia prova 385;ZIP PROVA 385;email1@prova.it;99990000385;99990000385;a385;v385;c385;s385;w385;d385;f385;e385;IT96I9900199001000000000385
PAGOPA;Esercente test di performance386;Via prova 386;Comune prova 386;Provincia prova 386;ZIP PROVA 386;email1@prova.it;99990000386;99990000386;a386;v386;c386;s386;w386;d386;f386;e386;IT96I9900199001000000000386
PAGOPA;Esercente test di performance387;Via prova 387;Comune prova 387;Provincia prova 387;ZIP PROVA 387;email1@prova.it;99990000387;99990000387;a387;v387;c387;s387;w387;d387;f387;e387;IT96I9900199001000000000387
PAGOPA;Esercente test di performance388;Via prova 388;Comune prova 388;Provincia prova 388;ZIP PROVA 388;email1@prova.it;99990000388;99990000388;a388;v388;c388;s388;w388;d388;f388;e388;IT96I9900199001000000000388
PAGOPA;Esercente test di performance389;Via prova 389;Comune prova 389;Provincia prova 389;ZIP PROVA 389;email1@prova.it;99990000389;99990000389;a389;v389;c389;s389;w389;d389;f389;e389;IT96I9900199001000000000389
PAGOPA;Esercente test di performance390;Via prova 390;Comune prova 390;Provincia prova 390;ZIP PROVA 390;email1@prova.it;99990000390;99990000390;a390;v390;c390;s390;w390;d390;f390;e390;IT96I9900199001000000000390
PAGOPA;Esercente test di performance391;Via prova 391;Comune prova 391;Provincia prova 391;ZIP PROVA 391;email1@prova.it;99990000391;99990000391;a391;v391;c391;s391;w391;d391;f391;e391;IT96I9900199001000000000391
PAGOPA;Esercente test di performance392;Via prova 392;Comune prova 392;Provincia prova 392;ZIP PROVA 392;email1@prova.it;99990000392;99990000392;a392;v392;c392;s392;w392;d392;f392;e392;IT96I9900199001000000000392
PAGOPA;Esercente test di performance393;Via prova 393;Comune prova 393;Provincia prova 393;ZIP PROVA 393;email1@prova.it;99990000393;99990000393;a393;v393;c393;s393;w393;d393;f393;e393;IT96I9900199001000000000393
PAGOPA;Esercente test di performance394;Via prova 394;Comune prova 394;Provincia prova 394;ZIP PROVA 394;email1@prova.it;99990000394;99990000394;a394;v394;c394;s394;w394;d394;f394;e394;IT96I9900199001000000000394
PAGOPA;Esercente test di performance395;Via prova 395;Comune prova 395;Provincia prova 395;ZIP PROVA 395;email1@prova.it;99990000395;99990000395;a395;v395;c395;s395;w395;d395;f395;e395;IT96I9900199001000000000395
PAGOPA;Esercente test di performance396;Via prova 396;Comune prova 396;Provincia prova 396;ZIP PROVA 396;email1@prova.it;99990000396;99990000396;a396;v396;c396;s396;w396;d396;f396;e396;IT96I9900199001000000000396
PAGOPA;Esercente test di performance397;Via prova 397;Comune prova 397;Provincia prova 397;ZIP PROVA 397;email1@prova.it;99990000397;99990000397;a397;v397;c397;s397;w397;d397;f397;e397;IT96I9900199001000000000397
PAGOPA;Esercente test di performance398;Via prova 398;Comune prova 398;Provincia prova 398;ZIP PROVA 398;email1@prova.it;99990000398;99990000398;a398;v398;c398;s398;w398;d398;f398;e398;IT96I9900199001000000000398
PAGOPA;Esercente test di performance399;Via prova 399;Comune prova 399;Provincia prova 399;ZIP PROVA 399;email1@prova.it;99990000399;99990000399;a399;v399;c399;s399;w399;d399;f399;e399;IT96I9900199001000000000399
PAGOPA;Esercente test di performance400;Via prova 400;Comune prova 400;Provincia prova 400;ZIP PROVA 400;email1@prova.it;99990000400;99990000400;a400;v400;c400;s400;w400;d400;f400;e400;IT96I9900199001000000000400
PAGOPA;Esercente test di performance401;Via prova 401;Comune prova 401;Provincia prova 401;ZIP PROVA 401;email1@prova.it;99990000401;99990000401;a401;v401;c401;s401;w401;d401;f401;e401;IT96I9900199001000000000401
PAGOPA;Esercente test di performance402;Via prova 402;Comune prova 402;Provincia prova 402;ZIP PROVA 402;email1@prova.it;99990000402;99990000402;a402;v402;c402;s402;w402;d402;f402;e402;IT96I9900199001000000000402
PAGOPA;Esercente test di performance403;Via prova 403;Comune prova 403;Provincia prova 403;ZIP PROVA 403;email1@prova.it;99990000403;99990000403;a403;v403;c403;s403;w403;d403;f403;e403;IT96I9900199001000000000403
PAGOPA;Esercente test di performance404;Via prova 404;Comune prova 404;Provincia prova 404;ZIP PROVA 404;email1@prova.it;99990000404;99990000404;a404;v404;c404;s404;w404;d404;f404;e404;IT96I9900199001000000000404
PAGOPA;Esercente test di performance405;Via prova 405;Comune prova 405;Provincia prova 405;ZIP PROVA 405;email1@prova.it;99990000405;99990000405;a405;v405;c405;s405;w405;d405;f405;e405;IT96I9900199001000000000405
PAGOPA;Esercente test di performance406;Via prova 406;Comune prova 406;Provincia prova 406;ZIP PROVA 406;email1@prova.it;99990000406;99990000406;a406;v406;c406;s406;w406;d406;f406;e406;IT96I9900199001000000000406
PAGOPA;Esercente test di performance407;Via prova 407;Comune prova 407;Provincia prova 407;ZIP PROVA 407;email1@prova.it;99990000407;99990000407;a407;v407;c407;s407;w407;d407;f407;e407;IT96I9900199001000000000407
PAGOPA;Esercente test di performance408;Via prova 408;Comune prova 408;Provincia prova 408;ZIP PROVA 408;email1@prova.it;99990000408;99990000408;a408;v408;c408;s408;w408;d408;f408;e408;IT96I9900199001000000000408
PAGOPA;Esercente test di performance409;Via prova 409;Comune prova 409;Provincia prova 409;ZIP PROVA 409;email1@prova.it;99990000409;99990000409;a409;v409;c409;s409;w409;d409;f409;e409;IT96I9900199001000000000409
PAGOPA;Esercente test di performance410;Via prova 410;Comune prova 410;Provincia prova 410;ZIP PROVA 410;email1@prova.it;99990000410;99990000410;a410;v410;c410;s410;w410;d410;f410;e410;IT96I9900199001000000000410
PAGOPA;Esercente test di performance411;Via prova 411;Comune prova 411;Provincia prova 411;ZIP PROVA 411;email1@prova.it;99990000411;99990000411;a411;v411;c411;s411;w411;d411;f411;e411;IT96I9900199001000000000411
PAGOPA;Esercente test di performance412;Via prova 412;Comune prova 412;Provincia prova 412;ZIP PROVA 412;email1@prova.it;99990000412;99990000412;a412;v412;c412;s412;w412;d412;f412;e412;IT96I9900199001000000000412
PAGOPA;Esercente test di performance413;Via prova 413;Comune prova 413;Provincia prova 413;ZIP PROVA 413;email1@prova.it;99990000413;99990000413;a413;v413;c413;s413;w413;d413;f413;e413;IT96I9900199001000000000413
PAGOPA;Esercente test di performance414;Via prova 414;Comune prova 414;Provincia prova 414;ZIP PROVA 414;email1@prova.it;99990000414;99990000414;a414;v414;c414;s414;w414;d414;f414;e414;IT96I9900199001000000000414
PAGOPA;Esercente test di performance415;Via prova 415;Comune prova 415;Provincia prova 415;ZIP PROVA 415;email1@prova.it;99990000415;99990000415;a415;v415;c415;s415;w415;d415;f415;e415;IT96I9900199001000000000415
PAGOPA;Esercente test di performance416;Via prova 416;Comune prova 416;Provincia prova 416;ZIP PROVA 416;email1@prova.it;99990000416;99990000416;a416;v416;c416;s416;w416;d416;f416;e416;IT96I9900199001000000000416
PAGOPA;Esercente test di performance417;Via prova 417;Comune prova 417;Provincia prova 417;ZIP PROVA 417;email1@prova.it;99990000417;99990000417;a417;v417;c417;s417;w417;d417;f417;e417;IT96I9900199001000000000417
PAGOPA;Esercente test di performance418;Via prova 418;Comune prova 418;Provincia prova 418;ZIP PROVA 418;email1@prova.it;99990000418;99990000418;a418;v418;c418;s418;w418;d418;f418;e418;IT96I9900199001000000000418
PAGOPA;Esercente test di performance419;Via prova 419;Comune prova 419;Provincia prova 419;ZIP PROVA 419;email1@prova.it;99990000419;99990000419;a419;v419;c419;s419;w419;d419;f419;e419;IT96I9900199001000000000419
PAGOPA;Esercente test di performance420;Via prova 420;Comune prova 420;Provincia prova 420;ZIP PROVA 420;email1@prova.it;99990000420;99990000420;a420;v420;c420;s420;w420;d420;f420;e420;IT96I9900199001000000000420
PAGOPA;Esercente test di performance421;Via prova 421;Comune prova 421;Provincia prova 421;ZIP PROVA 421;email1@prova.it;99990000421;99990000421;a421;v421;c421;s421;w421;d421;f421;e421;IT96I9900199001000000000421
PAGOPA;Esercente test di performance422;Via prova 422;Comune prova 422;Provincia prova 422;ZIP PROVA 422;email1@prova.it;99990000422;99990000422;a422;v422;c422;s422;w422;d422;f422;e422;IT96I9900199001000000000422
PAGOPA;Esercente test di performance423;Via prova 423;Comune prova 423;Provincia prova 423;ZIP PROVA 423;email1@prova.it;99990000423;99990000423;a423;v423;c423;s423;w423;d423;f423;e423;IT96I9900199001000000000423
PAGOPA;Esercente test di performance424;Via prova 424;Comune prova 424;Provincia prova 424;ZIP PROVA 424;email1@prova.it;99990000424;99990000424;a424;v424;c424;s424;w424;d424;f424;e424;IT96I9900199001000000000424
PAGOPA;Esercente test di performance425;Via prova 425;Comune prova 425;Provincia prova 425;ZIP PROVA 425;email1@prova.it;99990000425;99990000425;a425;v425;c425;s425;w425;d425;f425;e425;IT96I9900199001000000000425
PAGOPA;Esercente test di performance426;Via prova 426;Comune prova 426;Provincia prova 426;ZIP PROVA 426;email1@prova.it;99990000426;99990000426;a426;v426;c426;s426;w426;d426;f426;e426;IT96I9900199001000000000426
PAGOPA;Esercente test di performance427;Via prova 427;Comune prova 427;Provincia prova 427;ZIP PROVA 427;email1@prova.it;99990000427;99990000427;a427;v427;c427;s427;w427;d427;f427;e427;IT96I9900199001000000000427
PAGOPA;Esercente test di performance428;Via prova 428;Comune prova 428;Provincia prova 428;ZIP PROVA 428;email1@prova.it;99990000428;99990000428;a428;v428;c428;s428;w428;d428;f428;e428;IT96I9900199001000000000428
PAGOPA;Esercente test di performance429;Via prova 429;Comune prova 429;Provincia prova 429;ZIP PROVA 429;email1@prova.it;99990000429;99990000429;a429;v429;c429;s429;w429;d429;f429;e429;IT96I9900199001000000000429
PAGOPA;Esercente test di performance430;Via prova 430;Comune prova 430;Provincia prova 430;ZIP PROVA 430;email1@prova.it;99990000430;99990000430;a430;v430;c430;s430;w430;d430;f430;e430;IT96I9900199001000000000430
PAGOPA;Esercente test di performance431;Via prova 431;Comune prova 431;Provincia prova 431;ZIP PROVA 431;email1@prova.it;99990000431;99990000431;a431;v431;c431;s431;w431;d431;f431;e431;IT96I9900199001000000000431
PAGOPA;Esercente test di performance432;Via prova 432;Comune prova 432;Provincia prova 432;ZIP PROVA 432;email1@prova.it;99990000432;99990000432;a432;v432;c432;s432;w432;d432;f432;e432;IT96I9900199001000000000432
PAGOPA;Esercente test di performance433;Via prova 433;Comune prova 433;Provincia prova 433;ZIP PROVA 433;email1@prova.it;99990000433;99990000433;a433;v433;c433;s433;w433;d433;f433;e433;IT96I9900199001000000000433
PAGOPA;Esercente test di performance434;Via prova 434;Comune prova 434;Provincia prova 434;ZIP PROVA 434;email1@prova.it;99990000434;99990000434;a434;v434;c434;s434;w434;d434;f434;e434;IT96I9900199001000000000434
PAGOPA;Esercente test di performance435;Via prova 435;Comune prova 435;Provincia prova 435;ZIP PROVA 435;email1@prova.it;99990000435;99990000435;a435;v435;c435;s435;w435;d435;f435;e435;IT96I9900199001000000000435
PAGOPA;Esercente test di performance436;Via prova 436;Comune prova 436;Provincia prova 436;ZIP PROVA 436;email1@prova.it;99990000436;99990000436;a436;v436;c436;s436;w436;d436;f436;e436;IT96I9900199001000000000436
PAGOPA;Esercente test di performance437;Via prova 437;Comune prova 437;Provincia prova 437;ZIP PROVA 437;email1@prova.it;99990000437;99990000437;a437;v437;c437;s437;w437;d437;f437;e437;IT96I9900199001000000000437
PAGOPA;Esercente test di performance438;Via prova 438;Comune prova 438;Provincia prova 438;ZIP PROVA 438;email1@prova.it;99990000438;99990000438;a438;v438;c438;s438;w438;d438;f438;e438;IT96I9900199001000000000438
PAGOPA;Esercente test di performance439;Via prova 439;Comune prova 439;Provincia prova 439;ZIP PROVA 439;email1@prova.it;99990000439;99990000439;a439;v439;c439;s439;w439;d439;f439;e439;IT96I9900199001000000000439
PAGOPA;Esercente test di performance440;Via prova 440;Comune prova 440;Provincia prova 440;ZIP PROVA 440;email1@prova.it;99990000440;99990000440;a440;v440;c440;s440;w440;d440;f440;e440;IT96I9900199001000000000440
PAGOPA;Esercente test di performance441;Via prova 441;Comune prova 441;Provincia prova 441;ZIP PROVA 441;email1@prova.it;99990000441;99990000441;a441;v441;c441;s441;w441;d441;f441;e441;IT96I9900199001000000000441
PAGOPA;Esercente test di performance442;Via prova 442;Comune prova 442;Provincia prova 442;ZIP PROVA 442;email1@prova.it;99990000442;99990000442;a442;v442;c442;s442;w442;d442;f442;e442;IT96I9900199001000000000442
PAGOPA;Esercente test di performance443;Via prova 443;Comune prova 443;Provincia prova 443;ZIP PROVA 443;email1@prova.it;99990000443;99990000443;a443;v443;c443;s443;w443;d443;f443;e443;IT96I9900199001000000000443
PAGOPA;Esercente test di performance444;Via prova 444;Comune prova 444;Provincia prova 444;ZIP PROVA 444;email1@prova.it;99990000444;99990000444;a444;v444;c444;s444;w444;d444;f444;e444;IT96I9900199001000000000444
PAGOPA;Esercente test di performance445;Via prova 445;Comune prova 445;Provincia prova 445;ZIP PROVA 445;email1@prova.it;99990000445;99990000445;a445;v445;c445;s445;w445;d445;f445;e445;IT96I9900199001000000000445
PAGOPA;Esercente test di performance446;Via prova 446;Comune prova 446;Provincia prova 446;ZIP PROVA 446;email1@prova.it;99990000446;99990000446;a446;v446;c446;s446;w446;d446;f446;e446;IT96I9900199001000000000446
PAGOPA;Esercente test di performance447;Via prova 447;Comune prova 447;Provincia prova 447;ZIP PROVA 447;email1@prova.it;99990000447;99990000447;a447;v447;c447;s447;w447;d447;f447;e447;IT96I9900199001000000000447
PAGOPA;Esercente test di performance448;Via prova 448;Comune prova 448;Provincia prova 448;ZIP PROVA 448;email1@prova.it;99990000448;99990000448;a448;v448;c448;s448;w448;d448;f448;e448;IT96I9900199001000000000448
PAGOPA;Esercente test di performance449;Via prova 449;Comune prova 449;Provincia prova 449;ZIP PROVA 449;email1@prova.it;99990000449;99990000449;a449;v449;c449;s449;w449;d449;f449;e449;IT96I9900199001000000000449
